ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.1911422,0.538114565,0.612025355,0.774178445,0.58576661,0.712891175,0.76044438,0.539258785,0.529398875,0.675083335,0.706925465,0.633976675,0.597163075,0.669440485,0.6969101,0.78530285,0.57491065,0.85314166,0.68058461,0.702907165,0.90095455,0.692948895,0.762247995,0.806500615,0.77517388,0.588624005,0.6358445,0.77687499,0.563803895,0.75253067,0.90091849,0.750814405,0.573432125,0.74839884,0.727437695,0.525859995,0.645970755,0.611096935,0.86832314,0.584929835,0.625129305,0.605343985,0.784333715,0.62675549,0.461143595,0.605377925,0.759329485,0.76230891,0.646802875,0.78411638,0.72920439,0.49528193,0.59441476,0.631239765,0.718031225,0.75628944,0.790262165,0.56362588,0.52494037,0.68563476,0.59198295,0.586291195,0.719529865,0.649268985,0.56847213,0.71037005,0.611584475,0.61073388,0.82788603,0.61214548,0.580092165,0.578245515,0.61896647,0.451126105,0.745577775,0.7718423,0.60352542,0.75928035,0.60691667,0.48323549,0.63875924,0.576192265,0.561801785,0.790666045,0.68529984,0.62960473,0.628023705,0.569398845,0.64169322,0.895965615,0.553778465,0.577330805,0.646206965,0.4997353,0.517344055,0.70691965,0.531796525,0.70014196,0.87461278,0.558389125,0.58162416
2,0.24117076,0.55051696,0.571635165,0.55434752,0.572160075,0.593631655,0.547835965,0.54593607,0.54808467,0.51318231,0.577177675,0.55034269,0.50772686,0.534533975,0.562672545,0.54270833,0.576594825,0.569397405,0.551931715,0.576466675,0.50765741,0.537819225,0.562270195,0.529119295,0.574509675,0.552471985,0.52398969,0.573494245,0.558530965,0.566888065,0.55988813,0.567949935,0.542029495,0.563716115,0.515036565,0.549035325,0.57221317,0.57645936,0.561572035,0.55021828,0.573138495,0.556716325,0.562623125,0.548614525,0.553470475,0.587381685,0.551813085,0.523292035,0.558209395,0.56483409,0.537683655,0.52202447,0.56216502,0.566642775,0.54097517,0.485495045,0.55360161,0.53186607,0.562227885,0.55767453,0.551537505,0.54275773,0.524524905,0.590728335,0.52386043,0.574863055,0.57779845,0.55884722,0.548403185,0.55063944,0.55461454,0.53088734,0.55977013,0.515067635,0.555347815,0.57899722,0.55958457,0.55538719,0.549170695,0.574229035,0.57785496,0.55825667,0.55471367,0.53496504,0.518906495,0.56212123,0.559642555,0.54680567,0.52386584,0.554967305,0.547584185,0.52876509,0.556566905,0.53778862,0.512665315,0.539005495,0.569267735,0.523728425,0.533665285,0.501250015,0.55635363
3,0.0541043324432577,0.0977095727636849,0.101561929238985,0.0949559078771696,0.101923331108144,0.116450200267023,0.0773114085447263,0.089966308411215,0.114028878504673,0.0911203404539386,0.0862851668891856,0.0915708544726302,0.0950841789052069,0.088763090787717,0.0963853871829106,0.10025909212283,0.0849938584779706,0.0848788518024032,0.106520146862483,0.0936034245660881,0.110329519359146,0.112460560747664,0.0935579372496662,0.109498544726302,0.101230654205607,0.0903652403204272,0.0920954939919893,0.101887336448598,0.0828343391188251,0.0853518157543391,0.0806145260347129,0.0961141655540721,0.093858691588785,0.0983484913217623,0.0950156608811749,0.0879641588785047,0.101505106809079,0.0770381575433912,0.0881896662216288,0.0829847129506008,0.0878204539385848,0.0965699265687583,0.0967879305740988,0.107608090787717,0.104511849132176,0.088829873164219,0.0905521628838451,0.116406542056075,0.102478591455274,0.0966169359145527,0.0917044993324433,0.0850355807743658,0.0972295393858478,0.0985332376502003,0.0934153738317757,0.0798423765020027,0.0910839919893191,0.111206168224299,0.0850038584779706,0.0995378571428571,0.104475126835781,0.112516021361816,0.0966367890520694,0.0948825767690254,0.104085166889186,0.0915926168224299,0.0977347530040053,0.0835040387182911,0.117522523364486,0.0940341722296395,0.0858253538050734,0.091408391188251,0.104327076101469,0.0975706074766355,0.0834351935914553,0.0825051401869159,0.0923780240320427,0.082265867823765,0.094144132176235,0.107447883845127,0.105322523364486,0.102023918558077,0.0926742256341789,0.0895085580774366,0.106669599465955,0.106428104138852,0.115326849132176,0.0920215020026702,0.100427716955941,0.0949618224299065,0.101487269692924,0.101001922563418,0.102073604806409,0.102421829105474,0.111124032042724,0.0958037249666222,0.092189652870494,0.0960070961281709,0.101438357810414,0.0989918224299065,0.104686288384513
4,0.03218087,0.1714908,0.13366664,0.12691826,0.11019815,0.10117435,0.15175026,0.15515253,0.11246018,0.10041272,0.11473638,0.16358459,0.08225969,0.1170882,0.27478489,0.14588834,0.08888475,0.10262841,0.12007587,0.13667651,0.14019062,0.10910906,0.10597871,0.24903343,0.15188475,0.12016288,0.07994711,0.10937775,0.16196309,0.12366641,0.11871373,0.27475374,0.13734992,0.07043586,0.11304509,0.16328062,0.24385614,0.11725702,0.25582665,0.16610838,0.12551526,0.14734215,0.19542095,0.17319771,0.11797827,0.14020451,0.21001855,0.28518415,0.2557614,0.15488715,0.12555687,0.16104118,0.1107045,0.15669859,0.18070636,0.10478801,0.07985752,0.25433909,0.13380404,0.20808132,0.07609655,0.153637,0.10680971,0.11933535,0.18276841,0.25425427,0.11285528,0.12232425,0.11409324,0.0852047,0.14630776,0.16502384,0.18626072,0.14630308,0.15958519,0.11794364,0.12043715,0.14705005,0.07547024,0.1691532,0.11305962,0.08462711,0.07921356,0.12354531,0.12881184,0.12439719,0.16052842,0.25749197,0.15134769,0.10924809,0.08903046,0.1141718,0.08210241,0.0845416,0.10978282,0.16624192,0.11973033,0.14641882,0.11990185,0.18431711,0.15102154
5,0.10018413,0.370276445,0.317602975,0.29225763,0.25889733,0.341434105,0.405309445,0.373458865,0.391898875,0.31396731,0.311946985,0.336624835,0.310641475,0.36287881,0.495902575,0.28390649,0.27810174,0.38114567,0.24463136,0.35985169,0.27701236,0.355134645,0.30158158,0.372889605,0.38934791,0.36259177,0.41379635,0.39775669,0.35764203,0.41131398,0.316397395,0.383230705,0.392253,0.31301598,0.34472476,0.29707695,0.392421225,0.313841345,0.400167125,0.34025449,0.311673525,0.375228995,0.396962325,0.416856475,0.31211734,0.34480018,0.27923148,0.411434865,0.342348315,0.2630734,0.346800855,0.334841965,0.381053815,0.350581145,0.26379976,0.38191831,0.338050915,0.397940955,0.43202839,0.302622325,0.37931971,0.22967363,0.35837796,0.35890906,0.32231676,0.26928703,0.32101944,0.26846498,0.314053045,0.28393598,0.2340158,0.26962797,0.22575554,0.33025247,0.367509755,0.366041875,0.341196875,0.411484785,0.32564546,0.39450488,0.3256463,0.366297645,0.34432296,0.39782218,0.3789959,0.42044301,0.32504434,0.316317395,0.37126624,0.370893375,0.3470738,0.37136083,0.27509784,0.27223251,0.34226221,0.2678237,0.35020505,0.39446041,0.32479005,0.34571647,0.42753581
6,0.209076165,0.44672866,0.4013675,0.424044265,0.399633265,0.43537383,0.361541715,0.49094026,0.42551554,0.456723405,0.472597285,0.50042769,0.44819566,0.4755201,0.46084229,0.425897575,0.427540235,0.43467058,0.37062298,0.400275195,0.466223055,0.449928495,0.464155545,0.389426595,0.44446859,0.408218505,0.412280215,0.4514667,0.455952765,0.452636285,0.424482615,0.399459095,0.409201185,0.428708755,0.398677695,0.456110105,0.460324595,0.450509115,0.46472056,0.444200615,0.41961838,0.454709165,0.448109025,0.48145786,0.404514855,0.43524499,0.50883095,0.39064191,0.40721703,0.388632165,0.384255575,0.46631403,0.46158722,0.39409683,0.47241023,0.44331705,0.44118338,0.450791845,0.47258833,0.403783755,0.45130466,0.44485742,0.399289915,0.46989363,0.467192845,0.41578268,0.421192165,0.431177775,0.447323075,0.417933055,0.355942495,0.42863338,0.442071905,0.44357034,0.443466705,0.49990572,0.36901391,0.43946631,0.43626144,0.38418614,0.38925085,0.403215455,0.47166035,0.37066643,0.39140207,0.450171275,0.455082455,0.451274175,0.44990183,0.442982045,0.406195175,0.41773439,0.47961842,0.442161465,0.446504305,0.417279205,0.43522333,0.44651957,0.514693215,0.40624181,0.41590778
7,0.228615775,0.622260705,0.562938215,0.61484778,0.58856185,0.59285519,0.578179805,0.597849495,0.62425486,0.56671609,0.62746796,0.58129624,0.57421908,0.583722465,0.672759345,0.571516895,0.607808905,0.66123191,0.623254225,0.64023768,0.63788052,0.705496655,0.603915175,0.56732471,0.681212525,0.61385666,0.642237455,0.690464,0.59327736,0.584386695,0.596711475,0.58543498,0.63749318,0.64964464,0.540106485,0.61657886,0.65160396,0.69425164,0.57554945,0.57436683,0.563686795,0.67085924,0.63015751,0.572933075,0.660886145,0.616623465,0.65296378,0.634937475,0.543916455,0.608958525,0.61537676,0.52828994,0.629411075,0.59845224,0.62015202,0.621134225,0.621629685,0.57771327,0.57474625,0.562197905,0.67207176,0.619194925,0.650249855,0.590724805,0.509687385,0.679692965,0.66164957,0.593548555,0.63897632,0.56936357,0.63154606,0.664906465,0.60299777,0.723233385,0.66978759,0.664407845,0.56113914,0.617682105,0.66785307,0.63294272,0.61468738,0.589754215,0.643928835,0.565334535,0.554597135,0.66676631,0.610729665,0.62121439,0.661382415,0.613603935,0.60420772,0.6421179,0.57940602,0.62127693,0.62067142,0.5470709,0.68761292,0.530517965,0.566250545,0.68002163,0.60845632
8,0.0336948697916667,0.0488536197916667,0.0469333333333333,0.0506490885416667,0.0521180729166667,0.0521090625,0.051416953125,0.0496528125,0.0494768489583333,0.0504287760416667,0.048956640625,0.0506411979166667,0.0501826041666667,0.0488164322916667,0.05129046875,0.0500785416666667,0.0489290104166667,0.049468828125,0.0537270833333333,0.0492818489583333,0.0550899739583333,0.0487563802083333,0.0485301302083333,0.0476930729166667,0.0512778645833333,0.051505390625,0.0502580208333333,0.0502378385416667,0.0480345833333333,0.0504316145833333,0.0478510416666667,0.0491925,0.0490351041666667,0.0504853125,0.05105890625,0.0516220052083333,0.0531726822916667,0.0483379427083333,0.0486975260416667,0.0509724479166667,0.04982046875,0.0566661197916667,0.0496038541666667,0.0474865885416667,0.0477651041666667,0.05015140625,0.0531636458333333,0.0528888541666667,0.049628359375,0.05015859375,0.0482461979166667,0.0488057291666667,0.04983125,0.0502226302083333,0.054174140625,0.0477421614583333,0.0517141666666667,0.0529527604166667,0.0518000520833333,0.0481783333333333,0.049324140625,0.051054296875,0.0557263020833333,0.0537678385416667,0.0521013541666667,0.0488437239583333,0.0503216666666667,0.0483453645833333,0.0495375260416667,0.0504440104166667,0.049077890625,0.0507218229166667,0.049714609375,0.0529891927083333,0.0548687239583333,0.0489215364583333,0.0473148177083333,0.051163046875,0.0544888802083333,0.0484165625,0.048375390625,0.049624921875,0.0490648958333333,0.0483033072916667,0.0493454947916667,0.0505730208333333,0.0502690885416667,0.054434140625,0.0506418489583333,0.0503612239583333,0.0507044270833333,0.0506965364583333,0.0484034114583333,0.0493671875,0.0492293229166667,0.0489305208333333,0.048999921875,0.0483549739583333,0.0512215885416667,0.04799734375,0.051062890625
9,0.115445068783069,0.310567021164021,0.294807158730159,0.339646116402116,0.279881492063492,0.307744010582011,0.308428984126984,0.321270105820106,0.304146947089947,0.24760673015873,0.315632248677249,0.378114148148148,0.215734947089947,0.31971862962963,0.298628772486772,0.354188285714286,0.311742682539683,0.247474296296296,0.399759047619048,0.279071888888889,0.343772724867725,0.338218105820106,0.250856142857143,0.386380746031746,0.347684597883598,0.355737656084656,0.346210402116402,0.35180491005291,0.366225428571429,0.306202465608466,0.396739375661376,0.299762486772487,0.369985772486773,0.330928439153439,0.309188571428571,0.30756817989418,0.331683333333333,0.33861637037037,0.32931626984127,0.267485296296296,0.28901017989418,0.293220841269841,0.268234142857143,0.362656529100529,0.278753518518519,0.235524571428571,0.282544989417989,0.325664761904762,0.388691793650794,0.39302717989418,0.358687523809524,0.322028867724868,0.321806772486772,0.268452576719577,0.340930708994709,0.276503222222222,0.295007772486773,0.293905111111111,0.265600957671958,0.37847655026455,0.306957746031746,0.296408714285714,0.294899015873016,0.264992502645503,0.324052962962963,0.307632396825397,0.345776931216931,0.344561798941799,0.256961544973545,0.255754560846561,0.395925962962963,0.292933566137566,0.294097994708995,0.268420941798942,0.222452338624339,0.347181592592593,0.298128492063492,0.370887380952381,0.272263962962963,0.403529275132275,0.37690019047619,0.379290968253968,0.30050673015873,0.334502407407407,0.356299846560847,0.292896693121693,0.398826597883598,0.230012952380952,0.349068343915344,0.366434079365079,0.250619846560847,0.320397888888889,0.333901841269841,0.28100508994709,0.338640391534392,0.301118560846561,0.332805894179894,0.313508380952381,0.408920894179894,0.315410936507937,0.357851777777778
10,0.04419785,0.28529171,0.42501567,0.26025719,0.310121935,0.377964995,0.24222693,0.415310505,0.230580305,0.34969893,0.330122705,0.33748012,0.37580635,0.22544287,0.279368,0.21423472,0.306345535,0.435048735,0.25639374,0.16163487,0.33560277,0.33683784,0.40110685,0.2018473,0.14515206,0.300408865,0.23465138,0.23814175,0.40365329,0.20386391,0.25923631,0.400052485,0.27264036,0.22760233,0.21220448,0.20932032,0.21079949,0.294193125,0.25779627,0.22406271,0.279516255,0.29704036,0.2052224,0.313023245,0.21462871,0.277937915,0.324377925,0.27329689,0.20989883,0.18775091,0.265968535,0.414245075,0.312117725,0.25800386,0.3874446,0.41271003,0.27455003,0.27572583,0.23511145,0.25744645,0.33607206,0.23059899,0.28368765,0.23059564,0.33896865,0.2420383,0.31554359,0.27340054,0.279512475,0.334640815,0.337484925,0.26211331,0.21512778,0.41338809,0.22338363,0.32318175,0.1868247,0.21610392,0.22642073,0.30216002,0.18042393,0.269223455,0.334792985,0.27894255,0.41030319,0.24133666,0.26211261,0.33648194,0.365353395,0.29890509,0.251007075,0.28103576,0.419506695,0.311019655,0.21638574,0.22437912,0.414148795,0.23387866,0.439388525,0.51079522,0.284674635
